source: ,"Table 32-10-0358-01  Area, production and farm value of potatoes",,,,,,,,,,,,,
REF_DATE,GEO,DGUID,"Area, production and farm value of potatoes",UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS
2016,British Columbia,2016A000259,"Average yield, potatoes",Hundredweight per harvested acres,159,units,0,v47160,11.2,315,,,,1
2016,British Columbia,2016A000259,"Production, potatoes",Hundredweight,156,thousands,3,v47171,11.3,2205,,,,0
2016,British Columbia,2016A000259,"Amount sold, consumed, seeded or fed to livestock, potatoes",Hundredweight,156,thousands,3,v47215,11.7,,..,,,0
2016,British Columbia,2016A000259,"Average farm price, potatoes",Dollars per hundredweight,110,units,0,v47182,11.4,,..,,,2
2016,British Columbia,2016A000259,"Total farm value, potatoes",Dollars,81,thousands,3,v47193,11.5,,..,,,0
2017,Canada,2016A000011124,"Seeded area, potatoes",Acres,28,units,0,v47140,1.1,343988,,,,0
2017,Canada,2016A000011124,"Harvested area, potatoes",Acres,28,units,0,v47195,1.6,340070,,,,0
2017,Canada,2016A000011124,"Average yield, potatoes",Hundredweight per harvested acres,159,units,0,v47151,1.2,313.7,,,,1
2017,Canada,2016A000011124,"Production, potatoes",Hundredweight,156,thousands,3,v47162,1.3,106673,,,,0
2017,Canada,2016A000011124,"Amount sold, consumed, seeded or fed to livestock, potatoes",Hundredweight,156,thousands,3,v47206,1.7,,..,,,0
2017,Canada,2016A000011124,"Average farm price, potatoes",Dollars per hundredweight,110,units,0,v47173,1.4,,..,,,2
2017,Canada,2016A000011124,"Total farm value, potatoes",Dollars,81,thousands,3,v47184,1.5,,..,,,0
2017,Newfoundland and Labrador,2016A000210,"Seeded area, potatoes",Acres,28,units,0,v47150,2.1,350,,,,0
2017,Newfoundland and Labrador,2016A000210,"Harvested area, potatoes",Acres,28,units,0,v47205,2.6,325,,,,0
2017,Newfoundland and Labrador,2016A000210,"Average yield, potatoes",Hundredweight per harvested acres,159,units,0,v47161,2.2,194,,,,1
2017,Newfoundland and Labrador,2016A000210,"Production, potatoes",Hundredweight,156,thousands,3,v47172,2.3,63,,,,0
2017,Newfoundland and Labrador,2016A000210,"Amount sold, consumed, seeded or fed to livestock, potatoes",Hundredweight,156,thousands,3,v47216,2.7,,..,,,0
2017,Newfoundland and Labrador,2016A000210,"Average farm price, potatoes",Dollars per hundredweight,110,units,0,v47183,2.4,,..,,,2
2017,Newfoundland and Labrador,2016A000210,"Total farm value, potatoes",Dollars,81,thousands,3,v47194,2.5,,..,,,0
2017,Prince Edward Island,2016A000211,"Seeded area, potatoes",Acres,28,units,0,v47141,3.1,84200,,,,0
2017,Prince Edward Island,2016A000211,"Harvested area, potatoes",Acres,28,units,0,v47196,3.6,83200,,,,0
2017,Prince Edward Island,2016A000211,"Average yield, potatoes",Hundredweight per harvested acres,159,units,0,v47152,3.2,294,,,,1
2017,Prince Edward Island,2016A000211,"Production, potatoes",Hundredweight,156,thousands,3,v47163,3.3,24463,,,,0
2017,Prince Edward Island,2016A000211,"Amount sold, consumed, seeded or fed to livestock, potatoes",Hundredweight,156,thousands,3,v47207,3.7,,..,,,0
2017,Prince Edward Island,2016A000211,"Average farm price, potatoes",Dollars per hundredweight,110,units,0,v47174,3.4,,..,,,2
2017,Prince Edward Island,2016A000211,"Total farm value, potatoes",Dollars,81,thousands,3,v47185,3.5,,..,,,0
2017,Nova Scotia,2016A000212,"Seeded area, potatoes",Acres,28,units,0,v47142,4.1,1700,,,,0
2017,Nova Scotia,2016A000212,"Harvested area, potatoes",Acres,28,units,0,v47197,4.6,1600,,,,0
2017,Nova Scotia,2016A000212,"Average yield, potatoes",Hundredweight per harvested acres,159,units,0,v47153,4.2,270,,,,1
2017,Nova Scotia,2016A000212,"Production, potatoes",Hundredweight,156,thousands,3,v47164,4.3,432,,,,0
2017,Nova Scotia,2016A000212,"Amount sold, consumed, seeded or fed to livestock, potatoes",Hundredweight,156,thousands,3,v47208,4.7,,..,,,0
2017,Nova Scotia,2016A000212,"Average farm price, potatoes",Dollars per hundredweight,110,units,0,v47175,4.4,,..,,,2
2017,Nova Scotia,2016A000212,"Total farm value, potatoes",Dollars,81,thousands,3,v47186,4.5,,..,,,0
2017,New Brunswick,2016A000213,"Seeded area, potatoes",Acres,28,units,0,v47143,5.1,51700,,,,0
2017,New Brunswick,2016A000213,"Harvested area, potatoes",Acres,28,units,0,v47198,5.6,51600,,,,0
2017,New Brunswick,2016A000213,"Average yield, potatoes",Hundredweight per harvested acres,159,units,0,v47154,5.2,293.8,,,,1
2017,New Brunswick,2016A000213,"Production, potatoes",Hundredweight,156,thousands,3,v47165,5.3,15159,,,,0
2017,New Brunswick,2016A000213,"Amount sold, consumed, seeded or fed to livestock, potatoes",Hundredweight,156,thousands,3,v47209,5.7,,..,,,0
2017,New Brunswick,2016A000213,"Average farm price, potatoes",Dollars per hundredweight,110,units,0,v47176,5.4,,..,,,2
2017,New Brunswick,2016A000213,"Total farm value, potatoes",Dollars,81,thousands,3,v47187,5.5,,..,,,0
2017,Quebec,2016A000224,"Seeded area, potatoes",Acres,28,units,0,v47144,6.1,42255,,,,0
2017,Quebec,2016A000224,"Harvested area, potatoes",Acres,28,units,0,v47199,6.6,41761,,,,0
2017,Quebec,2016A000224,"Average yield, potatoes",Hundredweight per harvested acres,159,units,0,v47155,6.2,299.4,,,,1
2017,Quebec,2016A000224,"Production, potatoes",Hundredweight,156,thousands,3,v47166,6.3,12505,,,,0
2017,Quebec,2016A000224,"Amount sold, consumed, seeded or fed to livestock, potatoes",Hundredweight,156,thousands,3,v47210,6.7,,..,,,0
2017,Quebec,2016A000224,"Average farm price, potatoes",Dollars per hundredweight,110,units,0,v47177,6.4,,..,,,2
2017,Quebec,2016A000224,"Total farm value, potatoes",Dollars,81,thousands,3,v47188,6.5,,..,,,0
2017,Ontario,2016A000235,"Seeded area, potatoes",Acres,28,units,0,v47145,7.1,35400,,,,0
2017,Ontario,2016A000235,"Harvested area, potatoes",Acres,28,units,0,v47200,7.6,34800,,,,0
2017,Ontario,2016A000235,"Average yield, potatoes",Hundredweight per harvested acres,159,units,0,v47156,7.2,225,,,,1
2017,Ontario,2016A000235,"Production, potatoes",Hundredweight,156,thousands,3,v47167,7.3,7830,,,,0
2017,Ontario,2016A000235,"Amount sold, consumed, seeded or fed to livestock, potatoes",Hundredweight,156,thousands,3,v47211,7.7,,..,,,0
2017,Ontario,2016A000235,"Average farm price, potatoes",Dollars per hundredweight,110,units,0,v47178,7.4,,..,,,2
2017,Ontario,2016A000235,"Total farm value, potatoes",Dollars,81,thousands,3,v47189,7.5,,..,,,0
2017,Manitoba,2016A000246,"Seeded area, potatoes",Acres,28,units,0,v47146,8.1,62900,,,,0
2017,Manitoba,2016A000246,"Harvested area, potatoes",Acres,28,units,0,v47201,8.6,62800,,,,0
2017,Manitoba,2016A000246,"Average yield, potatoes",Hundredweight per harvested acres,159,units,0,v47157,8.2,353.5,,,,1
2017,Manitoba,2016A000246,"Production, potatoes",Hundredweight,156,thousands,3,v47168,8.3,22200,,,,0
2017,Manitoba,2016A000246,"Amount sold, consumed, seeded or fed to livestock, potatoes",Hundredweight,156,thousands,3,v47212,8.7,,..,,,0
2017,Manitoba,2016A000246,"Average farm price, potatoes",Dollars per hundredweight,110,units,0,v47179,8.4,,..,,,2
2017,Manitoba,2016A000246,"Total farm value, potatoes",Dollars,81,thousands,3,v47190,8.5,,..,,,0
2017,Saskatchewan,2016A000247,"Seeded area, potatoes",Acres,28,units,0,v47147,9.1,6500,,,,0
2017,Saskatchewan,2016A000247,"Harvested area, potatoes",Acres,28,units,0,v47202,9.6,6500,,,,0
2017,Saskatchewan,2016A000247,"Average yield, potatoes",Hundredweight per harvested acres,159,units,0,v47158,9.2,250,,,,1
2017,Saskatchewan,2016A000247,"Production, potatoes",Hundredweight,156,thousands,3,v47169,9.3,1625,,,,0
2017,Saskatchewan,2016A000247,"Amount sold, consumed, seeded or fed to livestock, potatoes",Hundredweight,156,thousands,3,v47213,9.7,,..,,,0
2017,Saskatchewan,2016A000247,"Average farm price, potatoes",Dollars per hundredweight,110,units,0,v47180,9.4,,..,,,2
2017,Saskatchewan,2016A000247,"Total farm value, potatoes",Dollars,81,thousands,3,v47191,9.5,,..,,,0
2017,Alberta,2016A000248,"Seeded area, potatoes",Acres,28,units,0,v47148,10.1,52483,,,,0
2017,Alberta,2016A000248,"Harvested area, potatoes",Acres,28,units,0,v47203,10.6,51083,,,,0
2017,Alberta,2016A000248,"Average yield, potatoes",Hundredweight per harvested acres,159,units,0,v47159,10.2,402.7,,,,1
2017,Alberta,2016A000248,"Production, potatoes",Hundredweight,156,thousands,3,v47170,10.3,20572,,,,0
2017,Alberta,2016A000248,"Amount sold, consumed, seeded or fed to livestock, potatoes",Hundredweight,156,thousands,3,v47214,10.7,,..,,,0
2017,Alberta,2016A000248,"Average farm price, potatoes",Dollars per hundredweight,110,units,0,v47181,10.4,,..,,,2
2017,Alberta,2016A000248,"Total farm value, potatoes",Dollars,81,thousands,3,v47192,10.5,,..,,,0
2017,British Columbia,2016A000259,"Seeded area, potatoes",Acres,28,units,0,v47149,11.1,6500,,,,0
2017,British Columbia,2016A000259,"Harvested area, potatoes",Acres,28,units,0,v47204,11.6,6400,,,,0
2017,British Columbia,2016A000259,"Average yield, potatoes",Hundredweight per harvested acres,159,units,0,v47160,11.2,285,,,,1
2017,British Columbia,2016A000259,"Production, potatoes",Hundredweight,156,thousands,3,v47171,11.3,1824,,,,0
2017,British Columbia,2016A000259,"Amount sold, consumed, seeded or fed to livestock, potatoes",Hundredweight,156,thousands,3,v47215,11.7,,..,,,0
2017,British Columbia,2016A000259,"Average farm price, potatoes",Dollars per hundredweight,110,units,0,v47182,11.4,,..,,,2
2017,British Columbia,2016A000259,"Total farm value, potatoes",Dollars,81,thousands,3,v47193,11.5,,..,,,0
2018,Canada,2016A000011124,"Seeded area, potatoes",Acres,28,units,0,v47140,1.1,348551,,,,0
2018,Canada,2016A000011124,"Harvested area, potatoes",Acres,28,units,0,v47195,1.6,330502,,,,0
2018,Canada,2016A000011124,"Average yield, potatoes",Hundredweight per harvested acres,159,units,0,v47151,1.2,310,,,,1
2018,Canada,2016A000011124,"Production, potatoes",Hundredweight,156,thousands,3,v47162,1.3,102447,,,,0
2018,Newfoundland and Labrador,2016A000210,"Seeded area, potatoes",Acres,28,units,0,v47150,2.1,350,,,,0
2018,Newfoundland and Labrador,2016A000210,"Harvested area, potatoes",Acres,28,units,0,v47205,2.6,300,,,,0
2018,Newfoundland and Labrador,2016A000210,"Average yield, potatoes",Hundredweight per harvested acres,159,units,0,v47161,2.2,187,,,,1
2018,Newfoundland and Labrador,2016A000210,"Production, potatoes",Hundredweight,156,thousands,3,v47172,2.3,56,,,,0
2018,Prince Edward Island,2016A000211,"Seeded area, potatoes",Acres,28,units,0,v47141,3.1,86000,,,,0
2018,Prince Edward Island,2016A000211,"Harvested area, potatoes",Acres,28,units,0,v47196,3.6,79200,,,,0
2018,Prince Edward Island,2016A000211,"Average yield, potatoes",Hundredweight per harvested acres,159,units,0,v47152,3.2,285.4,,,,1
2018,Prince Edward Island,2016A000211,"Production, potatoes",Hundredweight,156,thousands,3,v47163,3.3,22600,,,,0
2018,Nova Scotia,2016A000212,"Seeded area, potatoes",Acres,28,units,0,v47142,4.1,1600,,,,0
2018,Nova Scotia,2016A000212,"Harvested area, potatoes",Acres,28,units,0,v47197,4.6,1400,,,,0
2018,Nova Scotia,2016A000212,"Average yield, potatoes",Hundredweight per harvested acres,159,units,0,v47153,4.2,260.8,,,,1
2018,Nova Scotia,2016A000212,"Production, potatoes",Hundredweight,156,thousands,3,v47164,4.3,365,,,,0
2018,New Brunswick,2016A000213,"Seeded area, potatoes",Acres,28,units,0,v47143,5.1,52000,,,,0
2018,New Brunswick,2016A000213,"Harvested area, potatoes",Acres,28,units,0,v47198,5.6,51000,,,,0
2018,New Brunswick,2016A000213,"Average yield, potatoes",Hundredweight per harvested acres,159,units,0,v47154,5.2,307.3,,,,1
2018,New Brunswick,2016A000213,"Production, potatoes",Hundredweight,156,thousands,3,v47165,5.3,15670,,,,0
2018,Quebec,2016A000224,"Seeded area, potatoes",Acres,28,units,0,v47144,6.1,41956,,,,0
2018,Quebec,2016A000224,"Harvested area, potatoes",Acres,28,units,0,v47199,6.6,40167,,,,0
2018,Quebec,2016A000224,"Average yield, potatoes",Hundredweight per harvested acres,159,units,0,v47155,6.2,279.4,,,,1
2018,Quebec,2016A000224,"Production, potatoes",Hundredweight,156,thousands,3,v47166,6.3,11221,,,,0
2018,Ontario,2016A000235,"Seeded area, potatoes",Acres,28,units,0,v47145,7.1,34000,,,,0
2018,Ontario,2016A000235,"Harvested area, potatoes",Acres,28,units,0,v47200,7.6,33750,,,,0
2018,Ontario,2016A000235,"Average yield, potatoes",Hundredweight per harvested acres,159,units,0,v47156,7.2,205,,,,1
2018,Ontario,2016A000235,"Production, potatoes",Hundredweight,156,thousands,3,v47167,7.3,6919,,,,0
2018,Manitoba,2016A000246,"Seeded area, potatoes",Acres,28,units,0,v47146,8.1,64100,,,,0
2018,Manitoba,2016A000246,"Harvested area, potatoes",Acres,28,units,0,v47201,8.6,58800,,,,0
2018,Manitoba,2016A000246,"Average yield, potatoes",Hundredweight per harvested acres,159,units,0,v47157,8.2,345.2,,,,1
2018,Manitoba,2016A000246,"Production, potatoes",Hundredweight,156,thousands,3,v47168,8.3,20300,,,,0
2018,Saskatchewan,2016A000247,"Seeded area, potatoes",Acres,28,units,0,v47147,9.1,6300,,,,0
2018,Saskatchewan,2016A000247,"Harvested area, potatoes",Acres,28,units,0,v47202,9.6,5900,,,,0
2018,Saskatchewan,2016A000247,"Average yield, potatoes",Hundredweight per harvested acres,159,units,0,v47158,9.2,246.5,,,,1
2018,Saskatchewan,2016A000247,"Production, potatoes",Hundredweight,156,thousands,3,v47169,9.3,1454,,,,0
2018,Alberta,2016A000248,"Seeded area, potatoes",Acres,28,units,0,v47148,10.1,55645,,,,0
2018,Alberta,2016A000248,"Harvested area, potatoes",Acres,28,units,0,v47203,10.6,53386,,,,0
2018,Alberta,2016A000248,"Average yield, potatoes",Hundredweight per harvested acres,159,units,0,v47159,10.2,407.6,,,,1
2018,Alberta,2016A000248,"Production, potatoes",Hundredweight,156,thousands,3,v47170,10.3,21762,,,,0
2018,British Columbia,2016A000259,"Seeded area, potatoes",Acres,28,units,0,v47149,11.1,6600,,,,0
2018,British Columbia,2016A000259,"Harvested area, potatoes",Acres,28,units,0,v47204,11.6,6600,,,,0
2018,British Columbia,2016A000259,"Average yield, potatoes",Hundredweight per harvested acres,159,units,0,v47160,11.2,318.2,,,,1
2018,British Columbia,2016A000259,"Production, potatoes",Hundredweight,156,thousands,3,v47171,11.3,2100,,,,0
2019,Canada,2016A000011124,"Seeded area, potatoes",Acres,28,units,0,v47140,1.1,362095,,,,0
2019,Canada,2016A000011124,"Harvested area, potatoes",Acres,28,units,0,v47195,1.6,341844,,,,0
2019,Canada,2016A000011124,"Average yield, potatoes",Hundredweight per harvested acres,159,units,0,v47151,1.2,311.5,,,,1
2019,Canada,2016A000011124,"Production, potatoes",Hundredweight,156,thousands,3,v47162,1.3,106486,,,,0
2019,Canada,2016A000011124,"Amount sold, consumed, seeded or fed to livestock, potatoes",Hundredweight,156,thousands,3,v47206,1.7,,..,,,0
2019,Canada,2016A000011124,"Average farm price, potatoes",Dollars per hundredweight,110,units,0,v47173,1.4,,..,,,2
2019,Canada,2016A000011124,"Total farm value, potatoes",Dollars,81,thousands,3,v47184,1.5,,..,,,0
2019,Newfoundland and Labrador,2016A000210,"Seeded area, potatoes",Acres,28,units,0,v47150,2.1,325,,,,0
2019,Newfoundland and Labrador,2016A000210,"Harvested area, potatoes",Acres,28,units,0,v47205,2.6,301,,,,0
2019,Newfoundland and Labrador,2016A000210,"Average yield, potatoes",Hundredweight per harvested acres,159,units,0,v47161,2.2,179.7,,,,1
2019,Newfoundland and Labrador,2016A000210,"Production, potatoes",Hundredweight,156,thousands,3,v47172,2.3,54,,,,0
2019,Newfoundland and Labrador,2016A000210,"Amount sold, consumed, seeded or fed to livestock, potatoes",Hundredweight,156,thousands,3,v47216,2.7,,..,,,0
2019,Newfoundland and Labrador,2016A000210,"Average farm price, potatoes",Dollars per hundredweight,110,units,0,v47183,2.4,,..,,,2
2019,Newfoundland and Labrador,2016A000210,"Total farm value, potatoes",Dollars,81,thousands,3,v47194,2.5,,..,,,0
2019,Prince Edward Island,2016A000211,"Seeded area, potatoes",Acres,28,units,0,v47141,3.1,85500,,,,0
2019,Prince Edward Island,2016A000211,"Harvested area, potatoes",Acres,28,units,0,v47196,3.6,84000,,,,0
2019,Prince Edward Island,2016A000211,"Average yield, potatoes",Hundredweight per harvested acres,159,units,0,v47152,3.2,300,,,,1
2019,Prince Edward Island,2016A000211,"Production, potatoes",Hundredweight,156,thousands,3,v47163,3.3,25200,,,,0
2019,Prince Edward Island,2016A000211,"Amount sold, consumed, seeded or fed to livestock, potatoes",Hundredweight,156,thousands,3,v47207,3.7,,..,,,0
2019,Prince Edward Island,2016A000211,"Average farm price, potatoes",Dollars per hundredweight,110,units,0,v47174,3.4,,..,,,2
2019,Prince Edward Island,2016A000211,"Total farm value, potatoes",Dollars,81,thousands,3,v47185,3.5,,..,,,0
2019,Nova Scotia,2016A000212,"Seeded area, potatoes",Acres,28,units,0,v47142,4.1,1600,,,,0
2019,Nova Scotia,2016A000212,"Harvested area, potatoes",Acres,28,units,0,v47197,4.6,1600,,,,0
2019,Nova Scotia,2016A000212,"Average yield, potatoes",Hundredweight per harvested acres,159,units,0,v47153,4.2,260.1,,,,1
2019,Nova Scotia,2016A000212,"Production, potatoes",Hundredweight,156,thousands,3,v47164,4.3,416,,,,0
2019,Nova Scotia,2016A000212,"Amount sold, consumed, seeded or fed to livestock, potatoes",Hundredweight,156,thousands,3,v47208,4.7,,..,,,0
2019,Nova Scotia,2016A000212,"Average farm price, potatoes",Dollars per hundredweight,110,units,0,v47175,4.4,,..,,,2
2019,Nova Scotia,2016A000212,"Total farm value, potatoes",Dollars,81,thousands,3,v47186,4.5,,..,,,0
2019,New Brunswick,2016A000213,"Seeded area, potatoes",Acres,28,units,0,v47143,5.1,52900,,,,0
2019,New Brunswick,2016A000213,"Harvested area, potatoes",Acres,28,units,0,v47198,5.6,52800,,,,0
2019,New Brunswick,2016A000213,"Average yield, potatoes",Hundredweight per harvested acres,159,units,0,v47154,5.2,310.6,,,,1
2019,New Brunswick,2016A000213,"Production, potatoes",Hundredweight,156,thousands,3,v47165,5.3,16400,,,,0
2019,New Brunswick,2016A000213,"Amount sold, consumed, seeded or fed to livestock, potatoes",Hundredweight,156,thousands,3,v47209,5.7,,..,,,0
2019,New Brunswick,2016A000213,"Average farm price, potatoes",Dollars per hundredweight,110,units,0,v47176,5.4,,..,,,2
2019,New Brunswick,2016A000213,"Total farm value, potatoes",Dollars,81,thousands,3,v47187,5.5,,..,,,0
2019,Quebec,2016A000224,"Seeded area, potatoes",Acres,28,units,0,v47144,6.1,43508,,,,0
2019,Quebec,2016A000224,"Harvested area, potatoes",Acres,28,units,0,v47199,6.6,43167,,,,0
2019,Quebec,2016A000224,"Average yield, potatoes",Hundredweight per harvested acres,159,units,0,v47155,6.2,293,,,,1
2019,Quebec,2016A000224,"Production, potatoes",Hundredweight,156,thousands,3,v47166,6.3,12648,,,,0
2019,Quebec,2016A000224,"Amount sold, consumed, seeded or fed to livestock, potatoes",Hundredweight,156,thousands,3,v47210,6.7,,..,,,0
2019,Quebec,2016A000224,"Average farm price, potatoes",Dollars per hundredweight,110,units,0,v47177,6.4,,..,,,2
2019,Quebec,2016A000224,"Total farm value, potatoes",Dollars,81,thousands,3,v47188,6.5,,..,,,0
2019,Ontario,2016A000235,"Seeded area, potatoes",Acres,28,units,0,v47145,7.1,34027,,,,0
2019,Ontario,2016A000235,"Harvested area, potatoes",Acres,28,units,0,v47200,7.6,33527,,,,0
2019,Ontario,2016A000235,"Average yield, potatoes",Hundredweight per harvested acres,159,units,0,v47156,7.2,200,,,,1
2019,Ontario,2016A000235,"Production, potatoes",Hundredweight,156,thousands,3,v47167,7.3,6705,,,,0
2019,Ontario,2016A000235,"Amount sold, consumed, seeded or fed to livestock, potatoes",Hundredweight,156,thousands,3,v47211,7.7,,..,,,0
2019,Ontario,2016A000235,"Average farm price, potatoes",Dollars per hundredweight,110,units,0,v47178,7.4,,..,,,2
2019,Ontario,2016A000235,"Total farm value, potatoes",Dollars,81,thousands,3,v47189,7.5,,..,,,0
