source:,"Table 32-10-0119-01  Production and disposition of eggs, annual",,,,,,,,,,,,,
REF_DATE,GEO,DGUID,Production and disposition,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS
2009,Saskatchewan,2016A000247,Value of disposition of eggs in shell sold for consumption [116111111],Dollars,81,thousands,3,v61119,9.1,29214,,,,0
2009,Saskatchewan,2016A000247,Value of disposition of eggs in shell for hatcheries [116111211],Dollars,81,thousands,3,v61120,9.11,11525,,,,0
2009,Saskatchewan,2016A000247,"Value of disposition of eggs, home consumption",Dollars,81,thousands,3,v61121,9.12,245,,,,0
2009,Alberta,2016A000248,Average number of layers,Layers,201,thousands,3,v61010,10.1,2290,,,,0
2009,Alberta,2016A000248,Eggs per 100 layers,Eggs,132,units ,0,v61021,10.2,25404,,,,0
2009,Alberta,2016A000248,Production of eggs in shell,Dozens,129,thousands,3,v61071,10.3,48479,,,,0
2009,Alberta,2016A000248,Total disposition of eggs in shell,Dozens,129,thousands,3,v29434496,10.14,48479,,,,0
2009,Alberta,2016A000248,Disposition of eggs in shell sold for consumption [116111111],Dozens,129,thousands,3,v61072,10.4,41122,,,,0
2009,Alberta,2016A000248,Disposition of eggs in shell for hatcheries [116111211],Dozens,129,thousands,3,v61073,10.5,5990,,,,0
2009,Alberta,2016A000248,"Disposition of eggs, home consumption",Dozens,129,thousands,3,v61074,10.6,420,,,,0
2009,Alberta,2016A000248,"Disposition of eggs in shell, leakers and rejects [116111311]",Dozens,129,thousands,3,v61076,10.8,946,,,,0
2009,Alberta,2016A000248,"Value of production of eggs in shell, total",Dollars,81,thousands,3,v61123,10.9,79744,,,,0
2009,Alberta,2016A000248,Total value of disposition of eggs in shell,Dollars,81,thousands,3,v29434497,10.15,79744,,,,0
2009,Alberta,2016A000248,Value of disposition of eggs in shell sold for consumption [116111111],Dollars,81,thousands,3,v61124,10.1,52966,,,,0
2009,Alberta,2016A000248,Value of disposition of eggs in shell for hatcheries [116111211],Dollars,81,thousands,3,v61125,10.11,26205,,,,0
2009,Alberta,2016A000248,"Value of disposition of eggs, home consumption",Dollars,81,thousands,3,v61126,10.12,573,,,,0
2009,British Columbia,2016A000259,Average number of layers,Layers,201,thousands,3,v61011,11.1,3208,,,,0
2009,British Columbia,2016A000259,Eggs per 100 layers,Eggs,132,units ,0,v61022,11.2,27630,,,,0
2009,British Columbia,2016A000259,Production of eggs in shell,Dozens,129,thousands,3,v61077,11.3,73863,,,,0
2009,British Columbia,2016A000259,Total disposition of eggs in shell,Dozens,129,thousands,3,v29434498,11.14,73863,,,,0
2009,British Columbia,2016A000259,Disposition of eggs in shell sold for consumption [116111111],Dozens,129,thousands,3,v61078,11.4,63262,,,,0
2009,British Columbia,2016A000259,Disposition of eggs in shell for hatcheries [116111211],Dozens,129,thousands,3,v61079,11.5,8921,,,,0
2009,British Columbia,2016A000259,"Disposition of eggs, home consumption",Dozens,129,thousands,3,v61080,11.6,240,,,,0
2009,British Columbia,2016A000259,"Disposition of eggs in shell, leakers and rejects [116111311]",Dozens,129,thousands,3,v61082,11.8,1441,,,,0
2009,British Columbia,2016A000259,"Value of production of eggs in shell, total",Dollars,81,thousands,3,v61128,11.9,125737,,,,0
2009,British Columbia,2016A000259,Total value of disposition of eggs in shell,Dollars,81,thousands,3,v29434499,11.15,125737,,,,0
2009,British Columbia,2016A000259,Value of disposition of eggs in shell sold for consumption [116111111],Dollars,81,thousands,3,v61129,11.1,83772,,,,0
2009,British Columbia,2016A000259,Value of disposition of eggs in shell for hatcheries [116111211],Dollars,81,thousands,3,v61130,11.11,41590,,,,0
2009,British Columbia,2016A000259,"Value of disposition of eggs, home consumption",Dollars,81,thousands,3,v61131,11.12,375,,,,0
2010,Canada,2016A000011124,Average number of layers,Layers,201,thousands,3,v61001,1.1,26514,,,,0
2010,Canada,2016A000011124,Eggs per 100 layers,Eggs,132,units ,0,v61012,1.2,28697,,,,0
2010,Canada,2016A000011124,Production of eggs in shell,Dozens,129,thousands,3,v61023,1.3,634036,,,,0
2010,Canada,2016A000011124,Total disposition of eggs in shell,Dozens,129,thousands,3,v29434478,1.14,634037,,,,0
2010,Canada,2016A000011124,Disposition of eggs in shell sold for consumption [116111111],Dozens,129,thousands,3,v25653426,1.4,560837,,,,0
2010,Canada,2016A000011124,Disposition of eggs in shell for hatcheries [116111211],Dozens,129,thousands,3,v25653427,1.5,59264,,,,0
2010,Canada,2016A000011124,"Disposition of eggs, home consumption",Dozens,129,thousands,3,v25653428,1.6,1572,,,,0
2010,Canada,2016A000011124,"Disposition of eggs in shell, leakers and rejects [116111311]",Dozens,129,thousands,3,v25653429,1.8,12363,,,,0
2010,Canada,2016A000011124,"Value of production of eggs in shell, total",Dollars,81,thousands,3,v61083,1.9,932335,,,,0
2010,Canada,2016A000011124,Total value of disposition of eggs in shell,Dollars,81,thousands,3,v29434479,1.15,932335,,,,0
2010,Canada,2016A000011124,Value of disposition of eggs in shell sold for consumption [116111111],Dollars,81,thousands,3,v25653430,1.1,689710,,,,0
2010,Canada,2016A000011124,Value of disposition of eggs in shell for hatcheries [116111211],Dollars,81,thousands,3,v25653431,1.11,240498,,,,0
2010,Canada,2016A000011124,"Value of disposition of eggs, home consumption",Dollars,81,thousands,3,v25653432,1.12,2127,,,,0
2010,Newfoundland and Labrador,2016A000210,Average number of layers,Layers,201,thousands,3,v61003,2.1,357,,,,0
2010,Newfoundland and Labrador,2016A000210,Eggs per 100 layers,Eggs,132,units ,0,v61014,2.2,31217,,,,0
2010,Newfoundland and Labrador,2016A000210,Production of eggs in shell,Dozens,129,thousands,3,v61030,2.3,9287,,,,0
2010,Newfoundland and Labrador,2016A000210,Total disposition of eggs in shell,Dozens,129,thousands,3,v29434480,2.14,9288,,,,0
2010,Newfoundland and Labrador,2016A000210,Disposition of eggs in shell sold for consumption [116111111],Dozens,129,thousands,3,v61031,2.4,9104,,,,0
2010,Newfoundland and Labrador,2016A000210,Disposition of eggs in shell for hatcheries [116111211],Dozens,129,thousands,3,v61032,2.5,0,,,,0
2010,Newfoundland and Labrador,2016A000210,"Disposition of eggs, home consumption",Dozens,129,thousands,3,v61033,2.6,2,,,,0
2010,Newfoundland and Labrador,2016A000210,"Disposition of eggs in shell, leakers and rejects [116111311]",Dozens,129,thousands,3,v61034,2.8,181,,,,0
2010,Newfoundland and Labrador,2016A000210,"Value of production of eggs in shell, total",Dollars,81,thousands,3,v61089,2.9,13424,,,,0
2010,Newfoundland and Labrador,2016A000210,Total value of disposition of eggs in shell,Dollars,81,thousands,3,v29434481,2.15,13424,,,,0
2010,Newfoundland and Labrador,2016A000210,Value of disposition of eggs in shell sold for consumption [116111111],Dollars,81,thousands,3,v61090,2.1,13420,,,,0
2010,Newfoundland and Labrador,2016A000210,Value of disposition of eggs in shell for hatcheries [116111211],Dollars,81,thousands,3,v61091,2.11,0,,,,0
2010,Newfoundland and Labrador,2016A000210,"Value of disposition of eggs, home consumption",Dollars,81,thousands,3,v61092,2.12,4,,,,0
2010,Prince Edward Island,2016A000211,Average number of layers,Layers,201,thousands,3,v61002,3.1,135,,,,0
2010,Prince Edward Island,2016A000211,Eggs per 100 layers,Eggs,132,units ,0,v61013,3.2,30928,,,,0
2010,Prince Edward Island,2016A000211,Production of eggs in shell,Dozens,129,thousands,3,v61024,3.3,3482,,,,0
2010,Prince Edward Island,2016A000211,Total disposition of eggs in shell,Dozens,129,thousands,3,v29434482,3.14,3482,,,,0
2010,Prince Edward Island,2016A000211,Disposition of eggs in shell sold for consumption [116111111],Dozens,129,thousands,3,v61025,3.4,3409,,,,0
2010,Prince Edward Island,2016A000211,Disposition of eggs in shell for hatcheries [116111211],Dozens,129,thousands,3,v61026,3.5,0,,,,0
2010,Prince Edward Island,2016A000211,"Disposition of eggs, home consumption",Dozens,129,thousands,3,v61027,3.6,5,,,,0
2010,Prince Edward Island,2016A000211,"Disposition of eggs in shell, leakers and rejects [116111311]",Dozens,129,thousands,3,v61029,3.8,68,,,,0
2010,Prince Edward Island,2016A000211,"Value of production of eggs in shell, total",Dollars,81,thousands,3,v61084,3.9,4297,,,,0
2010,Prince Edward Island,2016A000211,Total value of disposition of eggs in shell,Dollars,81,thousands,3,v29434483,3.15,4297,,,,0
2010,Prince Edward Island,2016A000211,Value of disposition of eggs in shell sold for consumption [116111111],Dollars,81,thousands,3,v61085,3.1,4289,,,,0
2010,Prince Edward Island,2016A000211,Value of disposition of eggs in shell for hatcheries [116111211],Dollars,81,thousands,3,v61086,3.11,0,,,,0
2010,Prince Edward Island,2016A000211,"Value of disposition of eggs, home consumption",Dollars,81,thousands,3,v61087,3.12,8,,,,0
2010,Nova Scotia,2016A000212,Average number of layers,Layers,201,thousands,3,v61004,4.1,787,,,,0
2010,Nova Scotia,2016A000212,Eggs per 100 layers,Eggs,132,units ,0,v61015,4.2,30640,,,,0
2010,Nova Scotia,2016A000212,Production of eggs in shell,Dozens,129,thousands,3,v61035,4.3,20082,,,,0
2010,Nova Scotia,2016A000212,Total disposition of eggs in shell,Dozens,129,thousands,3,v29434484,4.14,20082,,,,0
2010,Nova Scotia,2016A000212,Disposition of eggs in shell sold for consumption [116111111],Dozens,129,thousands,3,v61036,4.4,19672,,,,0
2010,Nova Scotia,2016A000212,Disposition of eggs in shell for hatcheries [116111211],Dozens,129,thousands,3,v61037,4.5,0,,,,0
2010,Nova Scotia,2016A000212,"Disposition of eggs, home consumption",Dozens,129,thousands,3,v61038,4.6,18,,,,0
2010,Nova Scotia,2016A000212,"Disposition of eggs in shell, leakers and rejects [116111311]",Dozens,129,thousands,3,v61040,4.8,392,,,,0
2010,Nova Scotia,2016A000212,"Value of production of eggs in shell, total",Dollars,81,thousands,3,v61093,4.9,26477,,,,0
2010,Nova Scotia,2016A000212,Total value of disposition of eggs in shell,Dollars,81,thousands,3,v29434485,4.15,26477,,,,0
2010,Nova Scotia,2016A000212,Value of disposition of eggs in shell sold for consumption [116111111],Dollars,81,thousands,3,v61094,4.1,26438,,,,0
2010,Nova Scotia,2016A000212,Value of disposition of eggs in shell for hatcheries [116111211],Dollars,81,thousands,3,v61095,4.11,0,,,,0
2010,Nova Scotia,2016A000212,"Value of disposition of eggs, home consumption",Dollars,81,thousands,3,v61096,4.12,39,,,,0
2010,New Brunswick,2016A000213,Average number of layers,Layers,201,thousands,3,v61005,5.1,720,,,,0
2010,New Brunswick,2016A000213,Eggs per 100 layers,Eggs,132,units ,0,v61016,5.2,26976,,,,0
2010,New Brunswick,2016A000213,Production of eggs in shell,Dozens,129,thousands,3,v61041,5.3,16188,,,,0
2010,New Brunswick,2016A000213,Total disposition of eggs in shell,Dozens,129,thousands,3,v29434486,5.14,16188,,,,0
2010,New Brunswick,2016A000213,Disposition of eggs in shell sold for consumption [116111111],Dozens,129,thousands,3,v61042,5.4,10952,,,,0
2010,New Brunswick,2016A000213,Disposition of eggs in shell for hatcheries [116111211],Dozens,129,thousands,3,v61043,5.5,4910,,,,0
2010,New Brunswick,2016A000213,"Disposition of eggs, home consumption",Dozens,129,thousands,3,v61044,5.6,11,,,,0
2010,New Brunswick,2016A000213,"Disposition of eggs in shell, leakers and rejects [116111311]",Dozens,129,thousands,3,v61046,5.8,316,,,,0
2010,New Brunswick,2016A000213,"Value of production of eggs in shell, total",Dollars,81,thousands,3,v61098,5.9,30104,,,,0
2010,New Brunswick,2016A000213,Total value of disposition of eggs in shell,Dollars,81,thousands,3,v29434487,5.15,30104,,,,0
2010,New Brunswick,2016A000213,Value of disposition of eggs in shell sold for consumption [116111111],Dollars,81,thousands,3,v61099,5.1,14739,,,,0
2010,New Brunswick,2016A000213,Value of disposition of eggs in shell for hatcheries [116111211],Dollars,81,thousands,3,v61100,5.11,15347,,,,0
2010,New Brunswick,2016A000213,"Value of disposition of eggs, home consumption",Dollars,81,thousands,3,v61101,5.12,18,,,,0
2010,Quebec,2016A000224,Average number of layers,Layers,201,thousands,3,v61006,6.1,4950,,,,0
2010,Quebec,2016A000224,Eggs per 100 layers,Eggs,132,units ,0,v61017,6.2,27051,,,,0
2010,Quebec,2016A000224,Production of eggs in shell,Dozens,129,thousands,3,v61047,6.3,111584,,,,0
2010,Quebec,2016A000224,Total disposition of eggs in shell,Dozens,129,thousands,3,v29434488,6.14,111584,,,,0
2010,Quebec,2016A000224,Disposition of eggs in shell sold for consumption [116111111],Dozens,129,thousands,3,v61048,6.4,93596,,,,0
2010,Quebec,2016A000224,Disposition of eggs in shell for hatcheries [116111211],Dozens,129,thousands,3,v61049,6.5,15740,,,,0
2010,Quebec,2016A000224,"Disposition of eggs, home consumption",Dozens,129,thousands,3,v61050,6.6,72,,,,0
2010,Quebec,2016A000224,"Disposition of eggs in shell, leakers and rejects [116111311]",Dozens,129,thousands,3,v61052,6.8,2176,,,,0
2010,Quebec,2016A000224,"Value of production of eggs in shell, total",Dollars,81,thousands,3,v61103,6.9,181194,,,,0
2010,Quebec,2016A000224,Total value of disposition of eggs in shell,Dollars,81,thousands,3,v29434489,6.15,181194,,,,0
2010,Quebec,2016A000224,Value of disposition of eggs in shell sold for consumption [116111111],Dollars,81,thousands,3,v61104,6.1,118524,,,,0
2010,Quebec,2016A000224,Value of disposition of eggs in shell for hatcheries [116111211],Dollars,81,thousands,3,v61105,6.11,62574,,,,0
2010,Quebec,2016A000224,"Value of disposition of eggs, home consumption",Dollars,81,thousands,3,v61106,6.12,96,,,,0
2010,Ontario,2016A000235,Average number of layers,Layers,201,thousands,3,v61007,7.1,9793,,,,0
2010,Ontario,2016A000235,Eggs per 100 layers,Eggs,132,units ,0,v61018,7.2,29321,,,,0
2010,Ontario,2016A000235,Production of eggs in shell,Dozens,129,thousands,3,v61053,7.3,239283,,,,0
2010,Ontario,2016A000235,Total disposition of eggs in shell,Dozens,129,thousands,3,v29434490,7.14,239283,,,,0
2010,Ontario,2016A000235,Disposition of eggs in shell sold for consumption [116111111],Dozens,129,thousands,3,v61054,7.4,215931,,,,0
2010,Ontario,2016A000235,Disposition of eggs in shell for hatcheries [116111211],Dozens,129,thousands,3,v61055,7.5,18279,,,,0
2010,Ontario,2016A000235,"Disposition of eggs, home consumption",Dozens,129,thousands,3,v61056,7.6,408,,,,0
2010,Ontario,2016A000235,"Disposition of eggs in shell, leakers and rejects [116111311]",Dozens,129,thousands,3,v61058,7.8,4665,,,,0
2010,Ontario,2016A000235,"Value of production of eggs in shell, total",Dollars,81,thousands,3,v61108,7.9,337386,,,,0
2010,Ontario,2016A000235,Total value of disposition of eggs in shell,Dollars,81,thousands,3,v29434491,7.15,337386,,,,0
2010,Ontario,2016A000235,Value of disposition of eggs in shell sold for consumption [116111111],Dollars,81,thousands,3,v61109,7.1,265563,,,,0
2010,Ontario,2016A000235,Value of disposition of eggs in shell for hatcheries [116111211],Dollars,81,thousands,3,v61110,7.11,71261,,,,0
2010,Ontario,2016A000235,"Value of disposition of eggs, home consumption",Dollars,81,thousands,3,v61111,7.12,562,,,,0
2010,Manitoba,2016A000246,Average number of layers,Layers,201,thousands,3,v61008,8.1,2995,,,,0
2010,Manitoba,2016A000246,Eggs per 100 layers,Eggs,132,units ,0,v61019,8.2,32431,,,,0
2010,Manitoba,2016A000246,Production of eggs in shell,Dozens,129,thousands,3,v61059,8.3,80942,,,,0
2010,Manitoba,2016A000246,Total disposition of eggs in shell,Dozens,129,thousands,3,v29434492,8.14,80942,,,,0
2010,Manitoba,2016A000246,Disposition of eggs in shell sold for consumption [116111111],Dozens,129,thousands,3,v61060,8.4,75990,,,,0
2010,Manitoba,2016A000246,Disposition of eggs in shell for hatcheries [116111211],Dozens,129,thousands,3,v61061,8.5,3181,,,,0
2010,Manitoba,2016A000246,"Disposition of eggs, home consumption",Dozens,129,thousands,3,v61062,8.6,192,,,,0
2010,Manitoba,2016A000246,"Disposition of eggs in shell, leakers and rejects [116111311]",Dozens,129,thousands,3,v61064,8.8,1579,,,,0
2010,Manitoba,2016A000246,"Value of production of eggs in shell, total",Dollars,81,thousands,3,v61113,8.9,94400,,,,0
2010,Manitoba,2016A000246,Total value of disposition of eggs in shell,Dollars,81,thousands,3,v29434493,8.15,94400,,,,0
2010,Manitoba,2016A000246,Value of disposition of eggs in shell sold for consumption [116111111],Dollars,81,thousands,3,v61114,8.1,80632,,,,0
2010,Manitoba,2016A000246,Value of disposition of eggs in shell for hatcheries [116111211],Dollars,81,thousands,3,v61115,8.11,13553,,,,0
2010,Manitoba,2016A000246,"Value of disposition of eggs, home consumption",Dollars,81,thousands,3,v61116,8.12,215,,,,0
2010,Saskatchewan,2016A000247,Average number of layers,Layers,201,thousands,3,v61009,9.1,1199,,,,0
2010,Saskatchewan,2016A000247,Eggs per 100 layers,Eggs,132,units ,0,v61020,9.2,28043,,,,0
2010,Saskatchewan,2016A000247,Production of eggs in shell,Dozens,129,thousands,3,v61065,9.3,28019,,,,0
2010,Saskatchewan,2016A000247,Total disposition of eggs in shell,Dozens,129,thousands,3,v29434494,9.14,28019,,,,0
2010,Saskatchewan,2016A000247,Disposition of eggs in shell sold for consumption [116111111],Dozens,129,thousands,3,v61066,9.4,24848,,,,0
2010,Saskatchewan,2016A000247,Disposition of eggs in shell for hatcheries [116111211],Dozens,129,thousands,3,v61067,9.5,2433,,,,0
2010,Saskatchewan,2016A000247,"Disposition of eggs, home consumption",Dozens,129,thousands,3,v61068,9.6,192,,,,0
2010,Saskatchewan,2016A000247,"Disposition of eggs in shell, leakers and rejects [116111311]",Dozens,129,thousands,3,v61070,9.8,546,,,,0
2010,Saskatchewan,2016A000247,"Value of production of eggs in shell, total",Dollars,81,thousands,3,v61118,9.9,40430,,,,0
2010,Saskatchewan,2016A000247,Total value of disposition of eggs in shell,Dollars,81,thousands,3,v29434495,9.15,40430,,,,0
2010,Saskatchewan,2016A000247,Value of disposition of eggs in shell sold for consumption [116111111],Dollars,81,thousands,3,v61119,9.1,29500,,,,0
2010,Saskatchewan,2016A000247,Value of disposition of eggs in shell for hatcheries [116111211],Dollars,81,thousands,3,v61120,9.11,10667,,,,0
2010,Saskatchewan,2016A000247,"Value of disposition of eggs, home consumption",Dollars,81,thousands,3,v61121,9.12,263,,,,0
2010,Alberta,2016A000248,Average number of layers,Layers,201,thousands,3,v61010,10.1,2367,,,,0
2010,Alberta,2016A000248,Eggs per 100 layers,Eggs,132,units ,0,v61021,10.2,25743,,,,0
